sensor_type_id,habitat,location_lat,location_long,timestamp,update_ts,visible,deployment_id,event_id,tag_id,sensor_type,tag_local_identifier,location_long.1,location_lat.1
653,SUBSURFACE,30.0338088888889,-90.2619161111111,2019-10-20T20:08:00Z,2019-10-31 15:17:22.848,true,997203849,12824096469,997202946,GPS,1,-90.2619161111111,30.0338088888889
653,MUD,30.0360277777778,-90.2617222222222,2019-01-10T18:30:00Z,2019-10-31 15:17:22.848,true,997853248,12824096228,997202958,GPS,2,-90.2617222222222,30.0360277777778
653,MUD,30.0363333333333,-90.2616944444444,2019-01-10T18:44:00Z,2019-10-31 15:17:22.848,true,997853599,12824096229,997202962,GPS,3,-90.2616944444444,30.0363333333333
653,,30.0366111111111,-90.2617222222222,2019-04-03T23:08:00Z,2019-10-31 15:17:22.848,true,997853599,12824096272,997202962,GPS,3,-90.2617222222222,30.0366111111111
653,MUD,30.0395,-90.2613611111111,2019-01-10T19:05:00Z,2019-10-31 15:17:22.848,true,997855371,12824096231,997202968,GPS,4,-90.2613611111111,30.0395
653,MUD,30.0406111111111,-90.2613055555556,2019-01-10T19:20:00Z,2019-10-31 15:17:22.848,true,997855604,12824096232,997202972,GPS,4,-90.2613055555556,30.0406111111111
653,MUD,30.0404166666667,-90.2613333333333,2019-01-10T19:35:00Z,2019-10-31 15:17:22.848,true,997855823,12824096233,997202976,GPS,4,-90.2613333333333,30.0404166666667
653,MUD,30.0402777777778,-90.2613333333333,2019-01-10T19:39:00Z,2019-10-31 15:17:22.848,true,997856080,12824096234,997202979,GPS,4,-90.2613333333333,30.0402777777778
653,,30.0402777777778,-90.2613333333333,2019-01-11T20:46:00Z,2019-10-31 15:17:22.848,true,997856080,12824096237,997202979,GPS,4,-90.2613333333333,30.0402777777778
653,MUD,30.0401388888889,-90.2614166666667,2019-03-09T01:48:00Z,2019-10-31 15:17:22.848,true,997856080,12824096251,997202979,GPS,4,-90.2614166666667,30.0401388888889
653,,30.0401388888889,-90.2614166666667,2019-03-10T18:28:00Z,2019-10-31 15:17:22.848,true,997856080,12824096259,997202979,GPS,4,-90.2614166666667,30.0401388888889
653,,30.0422775,-90.2617908333333,2019-04-06T16:55:00Z,2019-10-31 15:17:22.848,true,997856080,12824096278,997202979,GPS,4,-90.2617908333333,30.0422775
653,,30.0424925,-90.2624061111111,2019-04-12T18:55:00Z,2019-10-31 15:17:22.848,true,997856080,12824096287,997202979,GPS,4,-90.2624061111111,30.0424925
653,,30.0424786111111,-90.2624166666667,2019-05-02T15:56:00Z,2019-10-31 15:17:22.848,true,997856080,12824096300,997202979,GPS,4,-90.2624166666667,30.0424786111111
653,,30.0424830555556,-90.2624380555555,2019-05-14T18:55:00Z,2019-10-31 15:17:22.848,true,997856080,12824096313,997202979,GPS,4,-90.2624380555555,30.0424830555556
653,WOODY DEBRIS,30.0375833333333,-90.2616388888889,2019-01-16T17:46:00Z,2019-10-31 15:17:22.848,true,997858840,12824096238,997202982,GPS,4,-90.2616388888889,30.0375833333333
653,,30.0351666666667,-90.2618055555556,2019-01-17T17:20:00Z,2019-10-31 15:17:22.848,true,997852826,12824096239,997202985,GPS,4,-90.2618055555556,30.0351666666667
653,MUD,30.0296944444444,-90.2623333333333,2019-01-17T19:03:00Z,2019-10-31 15:17:22.848,true,997852941,12824096241,997202988,GPS,4,-90.2623333333333,30.0296944444444
653,MUD,30.0346111111111,-90.2619444444444,2019-01-18T20:59:00Z,2019-10-31 15:17:22.848,true,997853032,12824096243,997202994,GPS,4,-90.2619444444444,30.0346111111111
653,MUD,30.0268055555556,-90.2626111111111,2019-01-17T19:30:00Z,2019-10-31 15:17:22.848,true,997853049,12824096242,997202991,GPS,4,-90.2626111111111,30.0268055555556
653,MUD,30.0348611111111,-90.2618888888889,2019-01-18T21:12:00Z,2019-10-31 15:17:22.848,true,997853089,12824096244,997202997,GPS,4,-90.2618888888889,30.0348611111111
653,MUD,30.0348611111111,-90.2618888888889,2019-01-18T21:12:00Z,2019-10-31 15:17:22.848,true,997853115,12824096245,997203001,GPS,4,-90.2618888888889,30.0348611111111
653,MUD,30.0376666666667,-90.2616944444444,2019-06-07T01:14:00Z,2019-10-31 15:17:22.848,true,997853157,12824096341,997203116,GPS,16,-90.2616944444444,30.0376666666667
653,ROCK,30.03938,-90.2614083333333,2019-06-24T15:44:00Z,2019-10-31 15:17:22.848,true,997853157,12824096375,997203116,GPS,16,-90.2614083333333,30.03938
653,MUD,30.0353611111111,-90.2618333333333,2019-03-09T00:20:00Z,2019-10-31 15:17:22.848,true,997853282,12824096247,997203005,GPS,4,-90.2618333333333,30.0353611111111
653,,30.0364444444444,-90.2617222222222,2019-03-09T00:46:00Z,2019-10-31 15:17:22.848,true,997853307,12824096248,997203008,GPS,4,-90.2617222222222,30.0364444444444
653,,30.0366944444444,-90.2616388888889,2019-03-09T00:50:00Z,2019-10-31 15:17:22.848,true,997853341,12824096249,997203012,GPS,4,-90.2616388888889,30.0366944444444
653,,30.0369722222222,-90.2616666666667,2019-03-09T01:01:00Z,2019-10-31 15:17:22.848,true,997853375,12824096250,997203015,GPS,4,-90.2616666666667,30.0369722222222
653,,30.0369722222222,-90.2616666666667,2019-03-10T18:19:00Z,2019-10-31 15:17:22.848,true,997853375,12824096258,997203015,GPS,4,-90.2616666666667,30.0369722222222
653,,30.0369166666667,-90.2617222222222,2019-03-18T21:37:00Z,2019-10-31 15:17:22.848,true,997853375,12824096261,997203015,GPS,4,-90.2617222222222,30.0369166666667
653,,30.03675,-90.2616944444444,2019-03-28T14:56:00Z,2019-10-31 15:17:22.848,true,997853375,12824096264,997203015,GPS,4,-90.2616944444444,30.03675
653,MUD,30.0367519444444,-90.2616755555556,2019-04-06T16:26:00Z,2019-10-31 15:17:22.848,true,997853375,12824096276,997203015,GPS,4,-90.2616755555556,30.0367519444444
653,SHADE,30.0368897222222,-90.2616658333333,2019-04-22T14:50:00Z,2019-10-31 15:17:22.848,true,997853375,12824096291,997203015,GPS,4,-90.2616658333333,30.0368897222222
653,SURFACE COVER,30.0361666666667,-90.2617777777778,2019-05-02T16:15:00Z,2019-10-31 15:17:22.848,true,997853375,12824096301,997203015,GPS,4,-90.2617777777778,30.0361666666667
653,CULVERT,30.0372222222222,-90.2616944444444,2019-05-30T03:24:00Z,2019-10-31 15:17:22.848,true,997853375,12824096327,997203015,GPS,5,-90.2616944444444,30.0372222222222
653,CULVERT,30.0371944444444,-90.2616666666667,2019-06-12T22:56:00Z,2019-10-31 15:17:22.848,true,997853375,12824096352,997203015,GPS,6,-90.2616666666667,30.0371944444444
653,CULVERT,30.0372222222222,-90.2616666666667,2019-06-19T16:11:00Z,2019-10-31 15:17:22.848,true,997853375,12824096360,997203015,GPS,7,-90.2616666666667,30.0372222222222
